"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
12026,12026,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12027,12027,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12028,12028,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12029,12029,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12030,12030,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12031,12032,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
3049,3049,"MALIGN",64181,64181,1,0,"6.75","6.75","1.00","0.00","0.08",1,"MALIGN"
3055,3055,"MALIGN",64181,64181,1,0,"6.73","6.73","1.00","0.00","0.08",1,"MALIGN"
12068,12068,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12033,12033,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12034,12034,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12036,12036,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12037,12037,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12038,12038,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12039,12039,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12040,12040,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12041,12041,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12042,12042,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12043,12043,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12044,12044,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12045,12045,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12046,12046,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12047,12047,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12048,12048,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12049,12050,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12050,12049,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12051,12051,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12052,12052,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12053,12053,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12054,12054,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12056,12056,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12057,12057,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12058,12058,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12059,12059,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12060,12060,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12061,12061,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12062,12062,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12063,12063,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12064,12064,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
