"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
2049,2050,"BENIGN",502,502,1,0,"1.16","1.16","5.00","0.00","0.57",1,"BENIGN"
2050,2049,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",101,"BENIGN"
2052,2053,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2053,2052,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2054,2054,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2055,2055,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",101,"BENIGN"
2056,2056,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2057,2057,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",101,"BENIGN"
2058,2058,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2059,2060,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",101,"BENIGN"
2060,2059,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2061,2061,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2062,2062,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2063,2063,"BENIGN",64190,64190,0,1,"2.31","2.31","5.00","0.00","0.25",1,"BENIGN"
2064,2064,"BENIGN",65046,65046,1,1,"1.73","1.73","5.00","0.00","0.25",102,"BENIGN"
2065,2065,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2066,2066,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2067,2067,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",102,"BENIGN"
2068,2068,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2069,2069,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",102,"BENIGN"
2070,2070,"BENIGN",502,502,1,0,"1.16","1.16","5.00","0.00","0.57",1,"BENIGN"
2072,2072,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2073,2074,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2074,2075,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",102,"BENIGN"
2075,2073,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2076,2076,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2077,2078,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2078,2077,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",102,"BENIGN"
2079,2080,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",102,"BENIGN"
2080,2079,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2081,2081,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2082,2082,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2083,2084,"BENIGN",65046,65046,1,1,"1.75","1.75","5.00","0.00","0.25",102,"BENIGN"
2084,2083,"BENIGN",64190,64190,0,1,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2085,2085,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2086,2086,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2087,2087,"BENIGN",65046,65046,1,0,"1.74","1.74","5.00","0.00","0.25",102,"BENIGN"
2088,2088,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2089,2089,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",102,"BENIGN"
2090,2090,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2092,2092,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2093,2093,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2094,2094,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2095,2095,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",102,"BENIGN"
2096,2096,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.24",1,"BENIGN"
2097,2097,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",102,"BENIGN"
2098,2098,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2099,2099,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2100,2100,"BENIGN",65046,65046,1,0,"1.76","1.76","5.00","0.00","0.24",102,"BENIGN"
2101,2101,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2102,2102,"BENIGN",502,502,1,0,"1.18","1.18","5.00","0.00","0.57",1,"BENIGN"
1754,1754,"BENIGN",509,509,1,0,"0.58","0.58","5.00","0.00","0.58",2,"BENIGN"
1775,1775,"BENIGN",65046,65046,1,0,"1.72","1.72","5.00","0.00","0.25",87,"BENIGN"
1791,1791,"BENIGN",509,509,1,0,"0.58","0.58","5.00","0.00","0.58",2,"BENIGN"
2104,2104,"BENIGN",65046,65046,1,1,"1.74","1.74","5.00","0.00","0.25",103,"BENIGN"
2105,2105,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2106,2107,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",103,"BENIGN"
2107,2106,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2108,2108,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2109,2109,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",103,"BENIGN"
2111,2112,"BENIGN",502,502,1,0,"1.18","1.18","5.00","0.00","0.57",1,"BENIGN"
2112,2111,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2113,2114,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2114,2113,"BENIGN",502,502,1,0,"1.18","1.18","5.00","0.00","0.57",1,"BENIGN"
2115,2115,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",103,"BENIGN"
2116,2116,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2117,2117,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",103,"BENIGN"
2118,2118,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2119,2119,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2120,2121,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2121,2120,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",103,"BENIGN"
2122,2122,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2123,2123,"BENIGN",64190,64190,0,1,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2124,2124,"BENIGN",65046,65046,1,1,"1.75","1.75","5.00","0.00","0.25",104,"BENIGN"
2125,2125,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2126,2127,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",104,"BENIGN"
2127,2126,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2128,2128,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2129,2129,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",104,"BENIGN"
2130,2130,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2132,2131,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2133,2133,"BENIGN",502,502,1,0,"1.18","1.18","5.00","0.00","0.57",1,"BENIGN"
