"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
15752,25754,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.29",1,"NEW"
15753,25753,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15754,25755,"BENNING",64190,64190,0,1,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15755,25756,"BENNING",65046,65046,1,1,"0.43","0.43","844.00","0.00","0.99",281,"NEW"
15756,25757,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15757,25758,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15758,25759,"BENNING",65046,65046,1,0,"0.43","0.43","844.00","0.00","0.99",281,"NEW"
15759,25760,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15760,25762,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.29",1,"NEW"
15761,25763,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.29",2,"NEW"
15762,25761,"BENNING",65046,65046,1,0,"0.43","0.43","844.00","0.00","0.99",281,"NEW"
15763,25765,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.29",1,"NEW"
15764,25764,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.29",1,"NEW"
15765,25766,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.29",2,"NEW"
15766,25767,"BENNING",65046,65046,1,0,"0.43","0.43","844.00","0.00","0.99",281,"NEW"
15767,25768,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15768,25769,"BENNING",65046,65046,1,0,"0.43","0.43","844.00","0.00","0.99",281,"NEW"
15769,25770,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15770,25771,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15771,25772,"BENNING",65046,65046,1,0,"0.43","0.43","844.00","0.00","0.99",281,"NEW"
15772,25773,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15773,25774,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.29",1,"NEW"
15774,25775,"BENNING",64190,64190,0,1,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15775,25776,"BENNING",65046,65046,1,1,"0.43","0.43","844.00","0.00","0.99",282,"NEW"
15776,25777,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.99",1,"NEW"
15777,25778,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15778,25779,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",282,"NEW"
15779,25780,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15780,25781,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",282,"NEW"
15781,25782,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.29",1,"NEW"
15782,25784,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.28",1,"NEW"
15783,25783,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.28",2,"NEW"
15784,25785,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.28",1,"NEW"
15785,25786,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.28",2,"NEW"
15786,25787,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",282,"NEW"
15787,25788,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15788,25789,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",282,"NEW"
15789,25790,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15790,25791,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15791,25792,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",282,"NEW"
15792,25794,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.28",1,"NEW"
15793,25793,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15794,25795,"BENNING",64190,64190,0,1,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15795,25796,"BENNING",65046,65046,1,1,"0.44","0.44","844.00","0.00","0.98",283,"NEW"
15796,25797,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15797,25798,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15798,25799,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",283,"NEW"
15799,25800,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15800,25802,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.28",1,"NEW"
15801,25801,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",283,"NEW"
15802,25803,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.28",2,"NEW"
15803,25804,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.28",1,"NEW"
15804,25805,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.28",1,"NEW"
15805,25806,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.28",2,"NEW"
15806,25807,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",283,"NEW"
15807,25808,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15808,25809,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",283,"NEW"
15809,25810,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15810,25811,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15811,25812,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",283,"NEW"
15812,25813,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
