"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
59,59,"BENIGN",64190,65046,1,0,"8.00","6.00","1.00","0.00","0.08",1,"NEW"
60,60,"BENIGN",502,509,1,0,"4.00","2.00","1.00","0.00","0.20",1,"NEW"
61,61,"BENIGN",64195,65062,0,1,"4.50","3.50","1.00","0.00","0.13",1,"NEW"
62,62,"BENIGN",65062,64201,1,1,"3.50","5.00","1.00","0.00","0.12",2,"NEW"
63,63,"BENIGN",64206,65062,1,0,"5.50","3.50","1.00","0.00","0.12",1,"NEW"
64,65,"BENIGN",65058,64210,1,0,"4.00","6.00","1.00","0.00","0.11",2,"NEW"
65,64,"BENIGN",64210,65058,1,0,"6.00","4.00","1.00","0.00","0.11",1,"NEW"
66,66,"BENIGN",64210,65054,1,0,"6.00","4.50","1.00","0.00","0.10",1,"NEW"
67,67,"BENIGN",65054,64210,1,0,"4.50","6.00","1.00","0.00","0.10",2,"NEW"
68,68,"BENIGN",502,509,1,0,"3.00","1.50","1.00","0.00","0.25",1,"NEW"
69,69,"BENIGN",509,502,1,0,"1.50","3.50","1.00","0.00","0.22",1,"NEW"
70,70,"BENIGN",502,509,1,0,"3.50","1.50","1.00","0.00","0.22",1,"NEW"
71,71,"BENIGN",502,509,1,0,"3.50","2.00","1.00","0.00","0.20",1,"NEW"
72,72,"BENIGN",509,502,1,0,"2.00","3.50","1.00","0.00","0.20",1,"NEW"
73,73,"BENIGN",65048,64204,1,0,"5.50","6.50","1.00","0.00","0.09",2,"NEW"
74,74,"BENIGN",64204,65048,1,0,"6.50","5.50","1.00","0.00","0.09",1,"NEW"
75,75,"BENIGN",65048,64198,1,0,"5.50","7.00","1.00","0.00","0.08",2,"NEW"
76,76,"BENIGN",64194,65048,1,0,"7.50","5.50","1.00","0.00","0.08",1,"NEW"
77,77,"BENIGN",64194,65046,1,0,"7.50","4.00","1.00","0.00","0.12",1,"NEW"
78,78,"BENIGN",65046,64190,1,0,"4.00","5.33","1.00","0.00","0.11",2,"NEW"
79,79,"BENIGN",64190,65046,1,0,"5.33","4.00","1.00","0.00","0.11",1,"NEW"
80,80,"BENIGN",502,509,1,0,"2.67","2.00","1.00","0.00","0.27",1,"NEW"
81,81,"BENIGN",64196,65055,0,1,"4.50","3.25","1.00","0.00","0.13",1,"NEW"
82,82,"BENIGN",65055,64199,1,1,"3.25","4.75","1.00","0.00","0.13",3,"NEW"
83,83,"BENIGN",64199,65055,1,0,"4.75","3.25","1.00","0.00","0.13",1,"NEW"
84,84,"BENIGN",64202,65053,1,0,"5.00","3.50","1.00","0.00","0.12",1,"NEW"
85,86,"BENIGN",64202,65051,1,0,"5.00","3.75","1.00","0.00","0.12",1,"NEW"
86,85,"BENIGN",65051,64202,1,0,"3.75","5.00","1.00","0.00","0.12",3,"NEW"
87,87,"BENIGN",65051,64202,1,0,"3.75","5.00","1.00","0.00","0.12",3,"NEW"
88,88,"BENIGN",502,509,1,0,"2.50","1.25","1.00","0.00","0.29",1,"NEW"
89,89,"BENIGN",509,502,1,0,"1.25","2.75","1.00","0.00","0.27",1,"NEW"
90,90,"BENIGN",502,509,1,0,"2.75","1.25","1.00","0.00","0.27",1,"NEW"
91,91,"BENIGN",502,509,1,0,"2.75","1.50","1.00","0.00","0.25",1,"NEW"
92,92,"BENIGN",509,502,1,0,"1.50","2.75","1.00","0.00","0.25",1,"NEW"
93,93,"BENIGN",65049,64198,1,0,"4.00","5.25","1.00","0.00","0.11",3,"NEW"
94,94,"BENIGN",64198,65048,1,0,"5.25","4.25","1.00","0.00","0.11",1,"NEW"
95,95,"BENIGN",65048,64192,1,0,"4.25","5.75","1.00","0.00","0.10",3,"NEW"
96,96,"BENIGN",64192,65046,1,0,"5.75","4.50","1.00","0.00","0.10",1,"NEW"
97,97,"BENIGN",64190,65046,1,0,"4.80","4.50","1.00","0.00","0.12",1,"NEW"
98,98,"BENIGN",65046,64190,1,0,"4.50","4.80","1.00","0.00","0.12",3,"NEW"
99,99,"BENIGN",64190,65046,1,0,"4.80","4.50","1.00","0.00","0.12",1,"NEW"
100,100,"BENIGN",502,509,1,0,"2.40","1.50","1.00","0.00","0.29",1,"NEW"
101,101,"BENIGN",64192,65052,0,1,"2.50","1.90","5.00","0.00","0.23",1,"NEW"
102,102,"BENIGN",65052,64194,1,1,"1.90","2.60","5.00","0.00","0.23",4,"NEW"
103,103,"BENIGN",64196,65051,1,0,"2.70","2.00","5.00","0.00","0.22",1,"NEW"
104,105,"BENIGN",65051,64198,1,0,"2.00","2.80","5.00","0.00","0.21",4,"NEW"
105,104,"BENIGN",64196,65051,1,0,"2.70","2.00","5.00","0.00","0.22",1,"NEW"
106,106,"BENIGN",64198,65049,1,0,"2.80","2.10","5.00","0.00","0.21",1,"NEW"
107,107,"BENIGN",65049,64198,1,0,"2.10","2.80","5.00","0.00","0.21",4,"NEW"
108,108,"BENIGN",502,509,1,0,"1.30","0.70","5.00","0.00","0.53",1,"NEW"
109,109,"BENIGN",509,502,1,0,"0.70","1.50","5.00","0.00","0.48",1,"NEW"
110,110,"BENIGN",502,509,1,0,"1.50","0.70","5.00","0.00","0.48",1,"NEW"
111,111,"BENIGN",502,509,1,0,"1.50","0.80","5.00","0.00","0.45",1,"NEW"
112,112,"BENIGN",509,502,1,0,"0.80","1.50","5.00","0.00","0.45",1,"NEW"
113,113,"BENIGN",65048,64196,1,0,"2.20","2.90","5.00","0.00","0.20",4,"NEW"
114,114,"BENIGN",64194,65047,1,0,"3.00","2.30","5.00","0.00","0.19",1,"NEW"
115,115,"BENIGN",65047,64192,1,0,"2.30","3.10","5.00","0.00","0.19",4,"NEW"
116,116,"BENIGN",64192,65046,1,0,"3.10","2.40","5.00","0.00","0.19",1,"NEW"
117,117,"BENIGN",64190,65046,1,0,"3.20","2.40","5.00","0.00","0.18",1,"NEW"
118,118,"BENIGN",65046,64190,1,0,"2.40","3.20","5.00","0.00","0.18",4,"NEW"
119,119,"BENIGN",64191,65046,1,0,"3.00","2.40","5.00","0.00","0.20",1,"NEW"
120,120,"BENIGN",502,509,1,0,"1.45","0.80","5.00","0.00","0.48",1,"NEW"
121,121,"BENIGN",64191,65051,0,1,"3.00","2.27","5.00","0.00","0.19",1,"NEW"
122,122,"BENIGN",65051,64193,1,1,"2.27","3.09","5.00","0.00","0.19",5,"NEW"
123,124,"BENIGN",64196,65050,1,0,"3.27","2.36","5.00","0.00","0.18",1,"NEW"
124,123,"BENIGN",64195,65050,1,0,"3.18","2.36","5.00","0.00","0.18",1,"NEW"
125,125,"BENIGN",65049,64196,1,0,"2.45","3.27","5.00","0.00","0.18",5,"NEW"
126,126,"BENIGN",64196,65049,1,0,"3.27","2.45","5.00","0.00","0.18",1,"NEW"
127,127,"BENIGN",65049,64196,1,0,"2.45","3.27","5.00","0.00","0.18",5,"NEW"
128,128,"BENIGN",502,509,1,0,"1.55","0.82","5.00","0.00","0.44",1,"NEW"
129,129,"BENIGN",509,502,1,0,"0.82","1.73","5.00","0.00","0.41",1,"NEW"
130,130,"BENIGN",502,509,1,0,"1.73","0.82","5.00","0.00","0.41",1,"NEW"
131,132,"BENIGN",509,502,1,0,"0.91","1.73","5.00","0.00","0.39",1,"NEW"
132,131,"BENIGN",502,509,1,0,"1.73","0.91","5.00","0.00","0.39",1,"NEW"
133,133,"BENIGN",65047,64195,1,0,"2.42","3.36","5.00","0.00","0.18",5,"NEW"
134,134,"BENIGN",64193,65047,1,0,"3.17","2.42","5.00","0.00","0.18",1,"NEW"
135,135,"BENIGN",65047,64193,1,0,"2.42","3.17","5.00","0.00","0.18",5,"NEW"
136,136,"BENIGN",64191,65046,1,0,"3.25","2.50","5.00","0.00","0.18",1,"NEW"
137,137,"BENIGN",64191,65046,1,0,"3.25","2.50","5.00","0.00","0.18",1,"NEW"
138,138,"BENIGN",65046,64190,1,0,"2.50","3.33","5.00","0.00","0.17",5,"NEW"
139,139,"BENIGN",64190,65046,1,0,"3.33","2.50","5.00","0.00","0.17",1,"NEW"
140,140,"BENIGN",502,509,1,0,"1.67","0.91","5.00","0.00","0.41",1,"NEW"
141,141,"BENIGN",64192,65050,0,1,"2.21","1.72","6.00","0.00","0.26",1,"NEW"
142,142,"BENIGN",65050,64194,1,1,"1.72","2.26","6.00","0.00","0.26",6,"NEW"
143,143,"BENIGN",64194,65049,1,0,"2.26","1.68","6.00","0.00","0.26",1,"NEW"
144,144,"BENIGN",64195,65049,1,0,"2.32","1.68","6.00","0.00","0.25",1,"NEW"
145,145,"BENIGN",65048,64195,1,0,"1.74","2.32","6.00","0.00","0.25",6,"NEW"
146,146,"BENIGN",64195,65048,1,0,"2.32","1.74","6.00","0.00","0.25",1,"NEW"
147,147,"BENIGN",65048,64195,1,0,"1.74","2.32","6.00","0.00","0.25",6,"NEW"
148,148,"BENIGN",502,509,1,0,"1.11","0.58","7.00","0.00","0.61",1,"NEW"
149,149,"BENIGN",509,502,1,0,"0.58","1.21","7.00","0.00","0.58",1,"NEW"
150,150,"BENIGN",502,509,1,0,"1.21","0.58","7.00","0.00","0.58",1,"NEW"
151,151,"BENIGN",502,509,1,0,"1.21","0.63","7.00","0.00","0.56",1,"NEW"
152,152,"BENIGN",509,502,1,0,"0.63","1.21","7.00","0.00","0.56",1,"NEW"
153,153,"BENIGN",65048,64194,1,0,"1.79","2.37","6.00","0.00","0.24",6,"NEW"
154,154,"BENIGN",64194,65047,1,0,"2.37","1.84","6.00","0.00","0.24",1,"NEW"
155,155,"BENIGN",65047,64192,1,0,"1.84","2.42","6.00","0.00","0.24",6,"NEW"
156,156,"BENIGN",64191,65046,1,0,"2.47","1.80","6.00","0.00","0.24",1,"NEW"
157,157,"BENIGN",64191,65046,1,0,"2.47","1.80","6.00","0.00","0.24",1,"NEW"
158,158,"BENIGN",65046,64190,1,0,"1.80","2.40","6.00","0.00","0.24",6,"NEW"
159,159,"BENIGN",64190,65046,1,0,"2.40","1.80","6.00","0.00","0.24",1,"NEW"
160,160,"BENIGN",502,509,1,0,"1.20","0.63","7.00","0.00","0.57",1,"NEW"
161,161,"BENIGN",64191,65049,0,1,"2.45","1.85","6.00","0.00","0.24",1,"NEW"
162,162,"BENIGN",65049,64193,1,1,"1.85","2.55","6.00","0.00","0.23",7,"NEW"
163,163,"BENIGN",64193,65049,1,0,"2.55","1.90","6.00","0.00","0.23",1,"NEW"
164,164,"BENIGN",64194,65049,1,0,"2.60","1.90","6.00","0.00","0.22",1,"NEW"
165,165,"BENIGN",65049,64194,1,0,"1.90","2.60","6.00","0.00","0.22",7,"NEW"
166,166,"BENIGN",64194,65048,1,0,"2.60","1.95","6.00","0.00","0.22",1,"NEW"
167,167,"BENIGN",65048,64194,1,0,"1.95","2.60","6.00","0.00","0.22",7,"NEW"
168,168,"BENIGN",502,509,1,0,"1.25","0.65","7.00","0.00","0.54",1,"NEW"
169,169,"BENIGN",509,502,1,0,"0.65","1.35","7.00","0.00","0.51",1,"NEW"
170,170,"BENIGN",502,509,1,0,"1.35","0.65","7.00","0.00","0.51",1,"NEW"
171,171,"BENIGN",502,509,1,0,"1.35","0.70","7.00","0.00","0.50",1,"NEW"
172,172,"BENIGN",509,502,1,0,"0.70","1.35","7.00","0.00","0.50",1,"NEW"
173,173,"BENIGN",65047,64193,1,0,"1.95","2.52","6.00","0.00","0.23",7,"NEW"
174,174,"BENIGN",64193,65047,1,0,"2.52","1.95","6.00","0.00","0.23",1,"NEW"
175,175,"BENIGN",65047,64191,1,0,"1.95","2.62","6.00","0.00","0.22",7,"NEW"
176,176,"BENIGN",64191,65047,1,0,"2.62","1.95","6.00","0.00","0.22",1,"NEW"
177,177,"BENIGN",64191,65046,1,0,"2.62","2.00","6.00","0.00","0.22",1,"NEW"
178,178,"BENIGN",65046,64190,1,0,"2.00","2.67","6.00","0.00","0.22",7,"NEW"
179,179,"BENIGN",64190,65046,1,0,"2.67","2.00","6.00","0.00","0.22",1,"NEW"
180,180,"BENIGN",502,509,1,0,"1.33","0.70","7.00","0.00","0.51",1,"NEW"
181,181,"BENIGN",64192,65049,0,1,"2.23","1.65","6.00","0.00","0.26",1,"NEW"
182,182,"BENIGN",65049,64192,1,1,"1.65","2.23","6.00","0.00","0.26",8,"NEW"
183,183,"BENIGN",64193,65049,1,0,"2.27","1.65","6.00","0.00","0.26",1,"NEW"
184,184,"BENIGN",64194,65048,1,0,"2.31","1.69","6.00","0.00","0.25",1,"NEW"
185,185,"BENIGN",65048,64194,1,0,"1.69","2.31","6.00","0.00","0.25",8,"NEW"
186,186,"BENIGN",64194,65048,1,0,"2.31","1.73","6.00","0.00","0.25",1,"NEW"
187,187,"BENIGN",65048,64194,1,0,"1.73","2.31","6.00","0.00","0.25",8,"NEW"
188,188,"BENIGN",502,509,1,0,"1.15","0.58","7.00","0.00","0.59",1,"NEW"
189,189,"BENIGN",509,502,1,0,"0.58","1.19","7.00","0.00","0.58",1,"NEW"
190,190,"BENIGN",502,509,1,0,"1.19","0.58","7.00","0.00","0.58",1,"NEW"
191,191,"BENIGN",502,509,1,0,"1.19","0.62","7.00","0.00","0.57",1,"NEW"
192,192,"BENIGN",509,502,1,0,"0.62","1.19","7.00","0.00","0.57",1,"NEW"
193,193,"BENIGN",65047,64193,1,0,"1.74","2.26","6.00","0.00","0.25",8,"NEW"
194,194,"BENIGN",64192,65047,1,0,"2.30","1.74","6.00","0.00","0.25",1,"NEW"
195,195,"BENIGN",65047,64192,1,0,"1.74","2.30","6.00","0.00","0.25",8,"NEW"
196,196,"BENIGN",64190,65046,1,0,"2.33","1.78","6.00","0.00","0.25",1,"NEW"
197,197,"BENIGN",64190,65046,1,0,"2.37","1.78","6.00","0.00","0.24",1,"NEW"
198,198,"BENIGN",65046,64190,1,0,"1.78","2.37","6.00","0.00","0.24",8,"NEW"
199,199,"BENIGN",64190,65046,1,0,"2.37","1.78","6.00","0.00","0.24",1,"NEW"
200,200,"BENIGN",502,509,1,0,"1.19","0.62","7.00","0.00","0.57",1,"NEW"
201,201,"BENIGN",64191,65048,0,1,"2.36","1.75","6.00","0.00","0.25",1,"NEW"
202,202,"BENIGN",65048,64191,1,1,"1.75","2.36","6.00","0.00","0.25",9,"NEW"
203,203,"BENIGN",64192,65048,1,0,"2.39","1.75","6.00","0.00","0.24",1,"NEW"
204,204,"BENIGN",64193,65048,1,0,"2.43","1.79","6.00","0.00","0.24",1,"NEW"
205,205,"BENIGN",65048,64193,1,0,"1.82","2.43","6.00","0.00","0.24",9,"NEW"
206,206,"BENIGN",64193,65048,1,0,"2.43","1.82","6.00","0.00","0.24",1,"NEW"
207,207,"BENIGN",65048,64193,1,0,"1.82","2.43","6.00","0.00","0.24",9,"NEW"
208,208,"BENIGN",502,509,1,0,"1.21","0.61","7.00","0.00","0.56",1,"NEW"
209,210,"BENIGN",502,509,1,0,"1.25","0.64","7.00","0.00","0.54",1,"NEW"
210,209,"BENIGN",509,502,1,0,"0.61","1.25","7.00","0.00","0.55",1,"NEW"
211,211,"BENIGN",502,509,1,0,"1.25","0.64","7.00","0.00","0.54",1,"NEW"
212,212,"BENIGN",509,502,1,0,"0.64","1.25","7.00","0.00","0.54",1,"NEW"
213,213,"BENIGN",65047,64192,1,0,"1.86","2.46","6.00","0.00","0.23",9,"NEW"
214,214,"BENIGN",64191,65047,1,0,"2.50","1.89","6.00","0.00","0.23",1,"NEW"
215,215,"BENIGN",65047,64190,1,0,"1.89","2.54","6.00","0.00","0.23",9,"NEW"
216,216,"BENIGN",64190,65046,1,0,"2.54","1.86","6.00","0.00","0.23",1,"NEW"
217,217,"BENIGN",64190,65046,1,0,"2.48","1.86","6.00","0.00","0.23",1,"NEW"
218,218,"BENIGN",65046,64190,1,0,"1.86","2.48","6.00","0.00","0.23",9,"NEW"
219,219,"BENIGN",64190,65046,1,0,"2.48","1.86","6.00","0.00","0.23",1,"NEW"
220,220,"BENIGN",502,509,1,0,"1.24","0.64","7.00","0.00","0.55",1,"NEW"
221,221,"BENIGN",64191,65048,0,1,"2.18","1.62","6.00","0.00","0.27",1,"NEW"
222,222,"BENIGN",65048,64192,1,1,"1.62","2.21","6.00","0.00","0.26",10,"NEW"
223,223,"BENIGN",64192,65048,1,0,"2.21","1.62","6.00","0.00","0.26",1,"NEW"
224,225,"BENIGN",65048,64193,1,0,"1.65","2.24","6.00","0.00","0.26",10,"NEW"
225,224,"BENIGN",64192,65048,1,0,"2.21","1.65","6.00","0.00","0.26",1,"NEW"
226,226,"BENIGN",64193,65047,1,0,"2.24","1.68","6.00","0.00","0.26",1,"NEW"
227,227,"BENIGN",65047,64193,1,0,"1.68","2.24","6.00","0.00","0.26",10,"NEW"
228,228,"BENIGN",502,509,1,0,"1.09","0.54","7.00","0.00","0.62",1,"NEW"
229,229,"BENIGN",509,502,1,0,"0.54","1.11","7.00","0.00","0.61",1,"NEW"
230,230,"BENIGN",502,509,1,0,"1.11","0.54","7.00","0.00","0.61",1,"NEW"
231,231,"BENIGN",502,509,1,0,"1.11","0.57","7.00","0.00","0.60",1,"NEW"
232,232,"BENIGN",509,502,1,0,"0.57","1.11","7.00","0.00","0.60",1,"NEW"
233,233,"BENIGN",65047,64192,1,0,"1.69","2.20","6.00","0.00","0.26",10,"NEW"
234,234,"BENIGN",64192,65047,1,0,"2.20","1.69","6.00","0.00","0.26",1,"NEW"
235,235,"BENIGN",65047,64190,1,0,"1.69","2.26","6.00","0.00","0.26",10,"NEW"
236,236,"BENIGN",64190,65046,1,0,"2.26","1.71","6.00","0.00","0.25",1,"NEW"
237,237,"BENIGN",64190,65046,1,0,"2.29","1.71","6.00","0.00","0.25",1,"NEW"
238,238,"BENIGN",65046,64190,1,0,"1.71","2.29","6.00","0.00","0.25",10,"NEW"
239,239,"BENIGN",64190,65046,1,0,"2.31","1.71","6.00","0.00","0.25",1,"NEW"
240,240,"BENIGN",502,509,1,0,"1.14","0.57","7.00","0.00","0.59",1,"NEW"
241,242,"BENIGN",65048,64191,1,1,"1.74","2.28","6.00","0.00","0.25",11,"NEW"
242,241,"BENIGN",64190,65048,0,1,"2.31","1.74","6.00","0.00","0.25",1,"NEW"
243,243,"BENIGN",64192,65048,1,0,"2.31","1.74","6.00","0.00","0.25",1,"NEW"
244,244,"BENIGN",64192,65048,1,0,"2.33","1.72","6.00","0.00","0.25",1,"NEW"
245,245,"BENIGN",65047,64192,1,0,"1.75","2.33","6.00","0.00","0.25",11,"NEW"
246,246,"BENIGN",64192,65047,1,0,"2.33","1.75","6.00","0.00","0.25",1,"NEW"
247,247,"BENIGN",65047,64192,1,0,"1.75","2.33","6.00","0.00","0.25",11,"NEW"
248,248,"BENIGN",502,509,1,0,"1.17","0.58","7.00","0.00","0.58",1,"NEW"
249,249,"BENIGN",509,502,1,0,"0.58","1.17","7.00","0.00","0.58",1,"NEW"
250,250,"BENIGN",502,509,1,0,"1.19","0.61","7.00","0.00","0.56",1,"NEW"
251,251,"BENIGN",502,509,1,0,"1.19","0.61","7.00","0.00","0.56",1,"NEW"
252,253,"BENIGN",65047,64192,1,0,"1.78","2.36","6.00","0.00","0.24",11,"NEW"
253,252,"BENIGN",509,502,1,0,"0.61","1.19","7.00","0.00","0.56",1,"NEW"
254,254,"BENIGN",64192,65047,1,0,"2.36","1.81","6.00","0.00","0.24",1,"NEW"
255,255,"BENIGN",65047,64190,1,0,"1.81","2.35","6.00","0.00","0.25",11,"NEW"
256,256,"BENIGN",64190,65046,1,0,"2.35","1.78","6.00","0.00","0.24",1,"NEW"
257,257,"BENIGN",64190,65046,1,0,"2.35","1.78","6.00","0.00","0.24",1,"NEW"
258,258,"BENIGN",65046,64190,1,0,"1.78","2.38","6.00","0.00","0.24",11,"NEW"
259,259,"BENIGN",64190,65046,1,0,"2.38","1.78","6.00","0.00","0.24",1,"NEW"
260,260,"BENIGN",502,509,1,0,"1.19","0.61","7.00","0.00","0.57",1,"NEW"
261,261,"BENIGN",64190,65048,0,1,"2.22","1.68","6.00","0.00","0.26",1,"NEW"
262,262,"BENIGN",65048,64191,1,1,"1.68","2.25","6.00","0.00","0.26",12,"NEW"
263,263,"BENIGN",64192,65048,1,0,"2.28","1.68","6.00","0.00","0.25",1,"NEW"
264,264,"BENIGN",64192,65048,1,0,"2.30","1.70","6.00","0.00","0.25",1,"NEW"
265,266,"BENIGN",64192,65047,1,0,"2.30","1.72","6.00","0.00","0.25",1,"NEW"
266,265,"BENIGN",65047,64192,1,0,"1.72","2.30","6.00","0.00","0.25",12,"NEW"
267,267,"BENIGN",65047,64192,1,0,"1.72","2.30","6.00","0.00","0.25",12,"NEW"
268,268,"BENIGN",502,509,1,0,"1.12","0.56","7.00","0.00","0.61",1,"NEW"
269,269,"BENIGN",509,502,1,0,"0.56","1.12","7.00","0.00","0.60",1,"NEW"
270,270,"BENIGN",502,509,1,0,"1.15","0.59","7.00","0.00","0.59",1,"NEW"
271,271,"BENIGN",502,509,1,0,"1.15","0.59","7.00","0.00","0.59",1,"NEW"
272,272,"BENIGN",509,502,1,0,"0.59","1.15","7.00","0.00","0.59",1,"NEW"
273,273,"BENIGN",65047,64192,1,0,"1.71","2.27","6.00","0.00","0.25",12,"NEW"
274,274,"BENIGN",64191,65046,1,0,"2.29","1.73","6.00","0.00","0.25",1,"NEW"
275,276,"BENIGN",64190,65046,1,0,"2.32","1.73","6.00","0.00","0.25",1,"NEW"
276,275,"BENIGN",65046,64190,1,0,"1.73","2.32","6.00","0.00","0.25",12,"NEW"
277,277,"BENIGN",64190,65046,1,0,"2.34","1.76","6.00","0.00","0.25",1,"NEW"
278,278,"BENIGN",65046,64190,1,0,"1.76","2.34","6.00","0.00","0.25",12,"NEW"
279,279,"BENIGN",64190,65046,1,0,"2.34","1.76","6.00","0.00","0.25",1,"NEW"
