"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
147,147,"BENIGN",64191,64191,1,0,"4.70","4.70","1.00","0.00","0.12",1,"NEW"
148,148,"BENIGN",65046,65046,1,0,"3.70","3.70","1.00","0.00","0.12",6,"NEW"
149,149,"BENIGN",64191,64191,1,0,"4.70","4.70","1.00","0.00","0.12",1,"NEW"
150,150,"BENIGN",64190,64190,1,0,"4.80","4.80","1.00","0.00","0.12",1,"NEW"
151,152,"BENIGN",64190,64190,1,0,"4.80","4.80","1.00","0.00","0.12",1,"NEW"
152,151,"BENIGN",65046,65046,1,0,"3.70","3.70","1.00","0.00","0.12",6,"NEW"
153,153,"BENIGN",502,502,1,0,"1.60","1.60","2.00","0.00","0.37",1,"NEW"
154,154,"BENIGN",64191,64191,0,1,"4.08","4.08","2.00","0.00","0.14",1,"NEW"
155,155,"BENIGN",65049,65049,1,1,"3.17","3.17","2.00","0.00","0.14",7,"NEW"
156,157,"BENIGN",64194,64194,1,0,"4.33","4.33","2.00","0.00","0.13",1,"NEW"
157,156,"BENIGN",64193,64193,1,0,"4.25","4.25","2.00","0.00","0.13",1,"NEW"
158,158,"BENIGN",65047,65047,1,0,"3.33","3.33","2.00","0.00","0.13",7,"NEW"
159,159,"BENIGN",64194,64194,1,0,"4.33","4.33","2.00","0.00","0.13",1,"NEW"
160,161,"BENIGN",502,502,1,0,"1.64","1.64","2.00","0.00","0.37",1,"NEW"
161,160,"BENIGN",65047,65047,1,0,"3.33","3.33","2.00","0.00","0.13",7,"NEW"
162,162,"BENIGN",509,509,1,0,"1.18","1.18","2.00","0.00","0.35",1,"NEW"
163,163,"BENIGN",502,502,1,0,"1.73","1.73","2.00","0.00","0.34",1,"NEW"
164,164,"BENIGN",502,502,1,0,"1.73","1.73","2.00","0.00","0.34",1,"NEW"
165,165,"BENIGN",509,509,1,0,"1.27","1.27","2.00","0.00","0.34",1,"NEW"
166,166,"BENIGN",65046,65046,1,0,"3.50","3.50","2.00","0.00","0.13",7,"NEW"
