"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
175,175,"BENNING",65047,65047,1,0,"1.11","1.11","8.00","0.00","0.39",7,"NEW"
176,176,"BENNING",64191,64191,1,0,"1.49","1.49","8.00","0.00","0.40",1,"NEW"
177,177,"BENNING",64191,64191,1,0,"1.49","1.49","8.00","0.00","0.40",1,"NEW"
178,178,"BENNING",65046,65046,1,0,"1.11","1.11","8.00","0.00","0.39",7,"NEW"
179,179,"BENNING",64190,64190,1,0,"1.47","1.47","8.00","0.00","0.39",1,"NEW"
180,180,"BENNING",502,502,1,0,"0.74","0.74","8.00","0.00","0.93",1,"NEW"
181,181,"BENNING",64192,64192,0,1,"1.29","1.29","8.00","0.00","0.45",1,"NEW"
182,182,"BENNING",65049,65049,1,1,"0.96","0.96","8.00","0.00","0.45",8,"NEW"
183,183,"BENNING",64193,64193,1,0,"1.31","1.31","8.00","0.00","0.44",1,"NEW"
184,184,"BENNING",64194,64194,1,0,"1.33","1.33","8.00","0.00","0.44",1,"NEW"
185,185,"BENNING",65048,65048,1,0,"0.98","0.98","8.00","0.00","0.44",8,"NEW"
186,186,"BENNING",64194,64194,1,0,"1.33","1.33","8.00","0.00","0.43",1,"NEW"
187,187,"BENNING",65048,65048,1,0,"1.00","1.00","8.00","0.00","0.43",8,"NEW"
188,188,"BENNING",502,502,1,0,"0.67","0.67","8.00","0.00","1.02",1,"NEW"
189,189,"BENNING",509,509,1,0,"0.33","0.33","8.00","0.00","1.02",1,"NEW"
190,190,"BENNING",502,502,1,0,"0.69","0.69","8.00","0.00","0.98",1,"NEW"
191,192,"BENNING",509,509,1,0,"0.36","0.36","8.00","0.00","0.98",1,"NEW"
192,191,"BENNING",502,502,1,0,"0.69","0.69","8.00","0.00","0.98",1,"NEW"
193,193,"BENNING",65047,65047,1,0,"1.04","1.04","8.00","0.00","0.42",8,"NEW"
194,194,"BENNING",64192,64192,1,0,"1.38","1.38","8.00","0.00","0.42",1,"NEW"
195,195,"BENNING",65047,65047,1,0,"1.04","1.04","8.00","0.00","0.41",8,"NEW"
196,196,"BENNING",64190,64190,1,0,"1.40","1.40","8.00","0.00","0.42",1,"NEW"
197,197,"BENNING",64190,64190,1,0,"1.39","1.39","8.00","0.00","0.41",1,"NEW"
198,198,"BENNING",65046,65046,1,0,"1.04","1.04","8.00","0.00","0.41",8,"NEW"
199,199,"BENNING",64190,64190,1,0,"1.39","1.39","8.00","0.00","0.41",1,"NEW"
200,200,"BENNING",502,502,1,0,"0.70","0.70","8.00","0.00","0.98",1,"NEW"
201,201,"BENNING",64190,64190,0,1,"1.23","1.23","8.00","0.00","0.47",1,"NEW"
202,202,"BENNING",65048,65048,1,1,"0.92","0.92","8.00","0.00","0.46",9,"NEW"
203,203,"BENNING",64192,64192,1,0,"1.26","1.26","8.00","0.00","0.46",1,"NEW"
204,204,"BENNING",64192,64192,1,0,"1.26","1.26","8.00","0.00","0.46",1,"NEW"
205,205,"BENNING",65048,65048,1,0,"0.94","0.94","8.00","0.00","0.45",9,"NEW"
206,206,"BENNING",64193,64193,1,0,"1.28","1.28","8.00","0.00","0.45",1,"NEW"
207,207,"BENNING",65048,65048,1,0,"0.96","0.96","8.00","0.00","0.45",9,"NEW"
208,208,"BENNING",502,502,1,0,"0.62","0.62","8.00","0.00","1.08",1,"NEW"
209,209,"BENNING",509,509,1,0,"0.32","0.32","8.00","0.00","1.06",1,"NEW"
210,210,"BENNING",502,502,1,0,"0.66","0.66","8.00","0.00","1.04",1,"NEW"
211,211,"BENNING",502,502,1,0,"0.66","0.66","8.00","0.00","1.02",1,"NEW"
212,212,"BENNING",509,509,1,0,"0.34","0.34","8.00","0.00","1.02",1,"NEW"
213,213,"BENNING",65047,65047,1,0,"1.00","1.00","8.00","0.00","0.44",9,"NEW"
214,214,"BENNING",64191,64191,1,0,"1.32","1.32","8.00","0.00","0.43",1,"NEW"
215,215,"BENNING",65047,65047,1,0,"1.00","1.00","8.00","0.00","0.43",9,"NEW"
216,216,"BENNING",64190,64190,1,0,"1.34","1.34","8.00","0.00","0.44",1,"NEW"
217,217,"BENNING",64190,64190,1,0,"1.33","1.33","8.00","0.00","0.43",1,"NEW"
218,218,"BENNING",65046,65046,1,0,"1.00","1.00","8.00","0.00","0.43",9,"NEW"
219,219,"BENNING",64190,64190,1,0,"1.33","1.33","8.00","0.00","0.43",1,"NEW"
220,220,"BENNING",502,502,1,0,"0.67","0.67","8.00","0.00","1.02",1,"NEW"
221,221,"BENNING",64190,64190,0,1,"1.18","1.18","8.00","0.00","0.49",1,"NEW"
222,222,"BENNING",65048,65048,1,1,"0.89","0.89","8.00","0.00","0.48",10,"NEW"
223,223,"BENNING",64192,64192,1,0,"1.21","1.21","8.00","0.00","0.48",1,"NEW"
224,224,"BENNING",64192,64192,1,0,"1.21","1.21","8.00","0.00","0.48",1,"NEW"
225,225,"BENNING",65048,65048,1,0,"0.90","0.90","8.00","0.00","0.47",10,"NEW"
226,226,"BENNING",64193,64193,1,0,"1.23","1.23","8.00","0.00","0.47",1,"NEW"
227,227,"BENNING",65047,65047,1,0,"0.92","0.92","8.00","0.00","0.47",10,"NEW"
228,228,"BENNING",502,502,1,0,"0.61","0.61","8.00","0.00","1.11",1,"NEW"
229,229,"BENNING",509,509,1,0,"0.31","0.31","8.00","0.00","1.11",1,"NEW"
230,230,"BENNING",502,502,1,0,"0.63","0.63","8.00","0.00","1.07",1,"NEW"
231,232,"BENNING",509,509,1,0,"0.32","0.32","8.00","0.00","1.07",1,"NEW"
232,231,"BENNING",502,502,1,0,"0.63","0.63","8.00","0.00","1.07",1,"NEW"
233,233,"BENNING",65047,65047,1,0,"0.94","0.94","8.00","0.00","0.46",10,"NEW"
234,234,"BENNING",64192,64192,1,0,"1.24","1.24","8.00","0.00","0.46",1,"NEW"
235,235,"BENNING",65047,65047,1,0,"0.95","0.95","8.00","0.00","0.46",10,"NEW"
236,236,"BENNING",64190,64190,1,0,"1.25","1.25","8.00","0.00","0.46",1,"NEW"
237,237,"BENNING",64190,64190,1,0,"1.27","1.27","8.00","0.00","0.45",1,"NEW"
238,238,"BENNING",65046,65046,1,0,"0.95","0.95","8.00","0.00","0.45",10,"NEW"
239,240,"BENNING",502,502,1,0,"0.63","0.63","8.00","0.00","1.07",1,"NEW"
240,239,"BENNING",64190,64190,1,0,"1.27","1.27","8.00","0.00","0.45",1,"NEW"
241,241,"BENNING",64191,64191,0,1,"1.26","1.26","8.00","0.00","0.46",1,"NEW"
242,242,"BENNING",65048,65048,1,1,"0.94","0.94","8.00","0.00","0.45",11,"NEW"
243,243,"BENNING",64192,64192,1,0,"1.28","1.28","8.00","0.00","0.45",1,"NEW"
244,244,"BENNING",64192,64192,1,0,"1.28","1.28","8.00","0.00","0.45",1,"NEW"
245,245,"BENNING",65048,65048,1,0,"0.95","0.95","8.00","0.00","0.45",11,"NEW"
246,247,"BENNING",65047,65047,1,0,"0.97","0.97","8.00","0.00","0.45",11,"NEW"
247,246,"BENNING",64192,64192,1,0,"1.29","1.29","8.00","0.00","0.45",1,"NEW"
248,248,"BENNING",502,502,1,0,"0.65","0.65","8.00","0.00","1.05",1,"NEW"
249,249,"BENNING",509,509,1,0,"0.32","0.32","8.00","0.00","1.05",1,"NEW"
250,250,"BENNING",502,502,1,0,"0.65","0.65","8.00","0.00","1.05",1,"NEW"
251,251,"BENNING",502,502,1,0,"0.65","0.65","8.00","0.00","1.03",1,"NEW"
252,252,"BENNING",509,509,1,0,"0.33","0.33","8.00","0.00","1.03",1,"NEW"
253,253,"BENNING",65047,65047,1,0,"0.97","0.97","8.00","0.00","0.45",11,"NEW"
254,254,"BENNING",64192,64192,1,0,"1.29","1.29","8.00","0.00","0.44",1,"NEW"
255,255,"BENNING",65047,65047,1,0,"0.98","0.98","8.00","0.00","0.44",11,"NEW"
256,256,"BENNING",64190,64190,1,0,"1.32","1.32","8.00","0.00","0.43",1,"NEW"
257,257,"BENNING",64190,64190,1,0,"1.32","1.32","8.00","0.00","0.43",1,"NEW"
258,258,"BENNING",65046,65046,1,0,"1.00","1.00","8.00","0.00","0.43",11,"NEW"
259,259,"BENNING",64190,64190,1,0,"1.33","1.33","8.00","0.00","0.43",1,"NEW"
260,260,"BENNING",502,502,1,0,"0.67","0.67","8.00","0.00","1.02",1,"NEW"
261,261,"BENNING",64191,64191,0,1,"1.32","1.32","8.00","0.00","0.44",1,"NEW"
262,262,"BENNING",65048,65048,1,1,"0.99","0.99","8.00","0.00","0.43",12,"NEW"
263,263,"BENNING",64192,64192,1,0,"1.34","1.34","8.00","0.00","0.43",1,"NEW"
264,264,"BENNING",64192,64192,1,0,"1.35","1.35","8.00","0.00","0.43",1,"NEW"
265,265,"BENNING",65047,65047,1,0,"1.01","1.01","8.00","0.00","0.42",12,"NEW"
266,266,"BENNING",64192,64192,1,0,"1.35","1.35","8.00","0.00","0.42",1,"NEW"
267,267,"BENNING",65047,65047,1,0,"1.01","1.01","8.00","0.00","0.42",12,"NEW"
268,268,"BENNING",502,502,1,0,"0.68","0.68","8.00","0.00","1.00",1,"NEW"
269,269,"BENNING",509,509,1,0,"0.34","0.34","8.00","0.00","0.99",1,"NEW"
270,270,"BENNING",502,502,1,0,"0.69","0.69","8.00","0.00","0.97",1,"NEW"
271,271,"BENNING",502,502,1,0,"0.69","0.69","8.00","0.00","0.97",1,"NEW"
272,272,"BENNING",509,509,1,0,"0.35","0.35","8.00","0.00","0.97",1,"NEW"
273,273,"BENNING",65047,65047,1,0,"1.03","1.03","8.00","0.00","0.42",12,"NEW"
274,274,"BENNING",64191,64191,1,0,"1.36","1.36","8.00","0.00","0.42",1,"NEW"
275,275,"BENNING",65046,65046,1,0,"1.03","1.03","8.00","0.00","0.42",12,"NEW"
276,276,"BENNING",64190,64190,1,0,"1.38","1.38","8.00","0.00","0.42",1,"NEW"
277,277,"BENNING",64190,64190,1,0,"1.38","1.38","8.00","0.00","0.42",1,"NEW"
278,278,"BENNING",65046,65046,1,0,"1.04","1.04","8.00","0.00","0.41",12,"NEW"
279,279,"BENNING",64190,64190,1,0,"1.39","1.39","8.00","0.00","0.41",1,"NEW"
280,280,"BENNING",502,502,1,0,"0.70","0.70","8.00","0.00","0.97",1,"NEW"
281,281,"BENNING",64190,64190,0,1,"1.29","1.29","8.00","0.00","0.44",1,"NEW"
282,283,"BENNING",64191,64191,1,0,"1.32","1.32","8.00","0.00","0.44",1,"NEW"
283,282,"BENNING",65048,65048,1,1,"0.97","0.97","8.00","0.00","0.44",13,"NEW"
284,284,"BENNING",64191,64191,1,0,"1.32","1.32","8.00","0.00","0.44",1,"NEW"
285,285,"BENNING",65047,65047,1,0,"0.99","0.99","8.00","0.00","0.43",13,"NEW"
