"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
1,4,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
2,3,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
3,1,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
4,2,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
5,6,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
6,5,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
7,8,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
8,7,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
9,12,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
10,11,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
11,9,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
12,10,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
13,15,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
14,13,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
15,14,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
16,16,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
17,17,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
18,18,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
19,19,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
20,20,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
21,21,"BENIGN",64190,64190,0,1,"5.47","5.47","3.00","0.00","0.10",1,"NEW"
22,23,"BENIGN",64190,64190,1,0,"5.47","5.47","3.00","0.00","0.10",1,"NEW"
23,22,"BENIGN",65046,65046,1,1,"4.10","4.10","3.00","0.00","0.10",47,"NEW"
24,24,"BENIGN",64190,64190,1,0,"5.47","5.47","3.00","0.00","0.10",1,"NEW"
25,25,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.11",47,"NEW"
26,26,"BENIGN",64190,64190,1,0,"5.43","5.43","3.00","0.00","0.11",1,"NEW"
27,28,"BENIGN",502,502,1,0,"2.04","2.04","4.00","0.00","0.29",1,"NEW"
28,27,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.11",47,"NEW"
29,29,"BENIGN",509,509,1,0,"1.40","1.40","4.00","0.00","0.29",1,"NEW"
30,31,"BENIGN",502,502,1,0,"2.04","2.04","4.00","0.00","0.29",1,"NEW"
31,32,"BENIGN",509,509,1,0,"1.40","1.40","4.00","0.00","0.29",1,"NEW"
32,30,"BENIGN",502,502,1,0,"2.04","2.04","4.00","0.00","0.29",1,"NEW"
33,33,"BENIGN",65046,65046,1,0,"4.12","4.12","3.00","0.00","0.10",48,"NEW"
34,35,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",48,"NEW"
35,34,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
36,37,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
37,36,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
38,38,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",48,"NEW"
39,40,"BENIGN",64190,64190,0,1,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
40,39,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
41,41,"BENIGN",65046,65046,1,1,"4.13","4.13","3.00","0.00","0.10",48,"NEW"
42,45,"BENIGN",64190,64190,1,0,"5.47","5.47","3.00","0.00","0.10",1,"NEW"
43,44,"BENIGN",65046,65046,1,0,"4.10","4.10","3.00","0.00","0.10",48,"NEW"
44,42,"BENIGN",64190,64190,1,0,"5.47","5.47","3.00","0.00","0.10",1,"NEW"
45,43,"BENIGN",64190,64190,1,0,"5.47","5.47","3.00","0.00","0.10",1,"NEW"
46,47,"BENIGN",502,502,1,0,"2.01","2.01","4.00","0.00","0.29",1,"NEW"
47,49,"BENIGN",502,502,1,0,"2.01","2.01","4.00","0.00","0.29",1,"NEW"
48,48,"BENIGN",509,509,1,0,"1.39","1.39","4.00","0.00","0.29",1,"NEW"
49,46,"BENIGN",65046,65046,1,0,"4.11","4.11","3.00","0.00","0.10",48,"NEW"
50,50,"BENIGN",509,509,1,0,"1.39","1.39","4.00","0.00","0.29",1,"NEW"
51,53,"BENIGN",65046,65046,1,0,"4.10","4.10","3.00","0.00","0.10",49,"NEW"
52,51,"BENIGN",65046,65046,1,0,"4.08","4.08","3.00","0.00","0.10",49,"NEW"
53,52,"BENIGN",64190,64190,1,0,"5.46","5.46","3.00","0.00","0.10",1,"NEW"
54,54,"BENIGN",64190,64190,1,0,"5.46","5.46","3.00","0.00","0.10",1,"NEW"
55,55,"BENIGN",64190,64190,1,0,"5.46","5.46","3.00","0.00","0.10",1,"NEW"
56,56,"BENIGN",65046,65046,1,0,"4.10","4.10","3.00","0.00","0.10",49,"NEW"
57,57,"BENIGN",64190,64190,1,0,"5.46","5.46","3.00","0.00","0.10",1,"NEW"
58,58,"BENIGN",502,502,1,0,"2.01","2.01","4.00","0.00","0.29",1,"NEW"
59,59,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
60,61,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
61,60,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
62,62,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
63,64,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
64,63,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
65,65,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
66,66,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
67,67,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
68,68,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
69,69,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
70,70,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
71,71,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
72,73,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
73,72,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
74,74,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
75,75,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
76,76,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
77,77,"BENIGN",32747,32747,0,1,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
78,78,"BENIGN",32747,32747,1,0,"10.00","10.00","2.00","0.00","0.10",21,"NEW"
79,80,"BENIGN",65046,65046,1,1,"4.17","4.17","3.00","0.00","0.10",50,"NEW"
80,79,"BENIGN",64190,64190,0,1,"5.56","5.56","3.00","0.00","0.10",1,"NEW"
81,81,"BENIGN",64190,64190,1,0,"5.56","5.56","3.00","0.00","0.10",1,"NEW"
82,82,"BENIGN",64190,64190,1,0,"5.56","5.56","3.00","0.00","0.10",1,"NEW"
83,83,"BENIGN",65046,65046,1,0,"4.17","4.17","3.00","0.00","0.10",50,"NEW"
84,85,"BENIGN",65046,65046,1,0,"4.17","4.17","3.00","0.00","0.10",50,"NEW"
85,84,"BENIGN",64190,64190,1,0,"5.56","5.56","3.00","0.00","0.10",1,"NEW"
86,86,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
87,87,"BENIGN",509,509,1,0,"1.41","1.41","4.00","0.00","0.29",1,"NEW"
88,89,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
89,88,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
90,90,"BENIGN",509,509,1,0,"1.41","1.41","4.00","0.00","0.29",1,"NEW"
91,91,"BENIGN",65046,65046,1,0,"4.21","4.21","3.00","0.00","0.10",51,"NEW"
92,92,"BENIGN",64190,64190,1,0,"5.61","5.61","3.00","0.00","0.10",1,"NEW"
93,93,"BENIGN",65046,65046,1,0,"4.21","4.21","3.00","0.00","0.10",51,"NEW"
94,94,"BENIGN",64190,64190,1,0,"5.61","5.61","3.00","0.00","0.10",1,"NEW"
95,95,"BENIGN",64190,64190,1,0,"5.61","5.61","3.00","0.00","0.10",1,"NEW"
96,96,"BENIGN",65046,65046,1,0,"4.22","4.22","3.00","0.00","0.10",51,"NEW"
97,97,"BENIGN",64190,64190,1,0,"5.62","5.62","3.00","0.00","0.10",1,"NEW"
98,98,"BENIGN",502,502,1,0,"2.07","2.07","4.00","0.00","0.29",1,"NEW"
99,99,"BENIGN",64190,64190,0,1,"5.58","5.58","3.00","0.00","0.10",1,"NEW"
100,100,"BENIGN",65046,65046,1,1,"4.19","4.19","3.00","0.00","0.10",51,"NEW"
101,101,"BENIGN",64190,64190,1,0,"5.58","5.58","3.00","0.00","0.10",1,"NEW"
102,102,"BENIGN",64190,64190,1,0,"5.60","5.60","3.00","0.00","0.10",1,"NEW"
103,103,"BENIGN",65047,65047,1,0,"4.21","4.21","3.00","0.00","0.10",52,"NEW"
104,105,"BENIGN",65047,65047,1,0,"4.21","4.21","3.00","0.00","0.10",52,"NEW"
105,104,"BENIGN",64190,64190,1,0,"5.63","5.63","3.00","0.00","0.10",1,"NEW"
106,106,"BENIGN",502,502,1,0,"2.07","2.07","4.00","0.00","0.29",1,"NEW"
107,107,"BENIGN",509,509,1,0,"1.44","1.44","4.00","0.00","0.29",1,"NEW"
108,108,"BENIGN",502,502,1,0,"2.07","2.07","4.00","0.00","0.29",1,"NEW"
109,109,"BENIGN",502,502,1,0,"2.06","2.06","4.00","0.00","0.29",1,"NEW"
110,110,"BENIGN",509,509,1,0,"1.43","1.43","4.00","0.00","0.29",1,"NEW"
111,111,"BENIGN",65046,65046,1,0,"4.23","4.23","3.00","0.00","0.10",52,"NEW"
112,112,"BENIGN",64190,64190,1,0,"5.64","5.64","3.00","0.00","0.10",1,"NEW"
113,113,"BENIGN",65046,65046,1,0,"4.25","4.25","3.00","0.00","0.10",52,"NEW"
114,114,"BENIGN",64190,64190,1,0,"5.66","5.66","3.00","0.00","0.10",1,"NEW"
115,115,"BENIGN",64190,64190,1,0,"5.68","5.68","3.00","0.00","0.10",1,"NEW"
116,117,"BENIGN",64190,64190,1,0,"5.68","5.68","3.00","0.00","0.10",1,"NEW"
117,118,"BENIGN",64190,64190,0,1,"5.68","5.68","3.00","0.00","0.10",1,"NEW"
118,116,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
119,119,"BENIGN",65046,65046,1,1,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
120,122,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
121,120,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
122,121,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
123,123,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
124,125,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
125,124,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
126,126,"BENIGN",509,509,1,0,"1.44","1.44","4.00","0.00","0.28",1,"NEW"
127,127,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
128,128,"BENIGN",509,509,1,0,"1.44","1.44","4.00","0.00","0.28",1,"NEW"
129,130,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
130,129,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
131,131,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
132,132,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
133,133,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
134,134,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
135,135,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
136,137,"BENIGN",64190,64190,0,1,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
137,136,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
138,138,"BENIGN",65046,65046,1,1,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
139,139,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
140,141,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
141,140,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
142,143,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
143,142,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
144,144,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
145,145,"BENIGN",509,509,1,0,"1.44","1.44","4.00","0.00","0.28",1,"NEW"
146,147,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
147,146,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
148,149,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
149,148,"BENIGN",509,509,1,0,"1.44","1.44","4.00","0.00","0.28",1,"NEW"
150,150,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
151,151,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
152,154,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
153,152,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
154,153,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
155,155,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
156,156,"BENIGN",64190,64190,0,1,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
157,158,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
158,157,"BENIGN",65046,65046,1,1,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
159,159,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
160,160,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
161,161,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
162,162,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
163,163,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
164,166,"BENIGN",509,509,1,0,"1.44","1.44","4.00","0.00","0.28",1,"NEW"
165,164,"BENIGN",509,509,1,0,"1.44","1.44","4.00","0.00","0.28",1,"NEW"
166,165,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
167,167,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
168,168,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
169,169,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
170,170,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
171,171,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
172,172,"BENIGN",65046,65046,1,0,"4.27","4.27","3.00","0.00","0.10",52,"NEW"
173,174,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
174,173,"BENIGN",64190,64190,1,0,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
175,175,"BENIGN",64190,64190,0,1,"5.70","5.70","3.00","0.00","0.10",1,"NEW"
176,178,"BENIGN",64190,64190,1,0,"5.56","5.56","3.00","0.00","0.10",1,"NEW"
177,176,"BENIGN",65047,65047,1,1,"4.17","4.17","3.00","0.00","0.10",53,"NEW"
178,177,"BENIGN",64190,64190,1,0,"5.56","5.56","3.00","0.00","0.10",1,"NEW"
179,179,"BENIGN",65047,65047,1,0,"4.17","4.17","3.00","0.00","0.10",53,"NEW"
180,181,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
181,182,"BENIGN",502,502,1,0,"2.08","2.08","4.00","0.00","0.28",1,"NEW"
182,180,"BENIGN",64190,64190,1,0,"5.53","5.53","3.00","0.00","0.10",1,"NEW"
183,183,"BENIGN",509,509,1,0,"1.44","1.44","4.00","0.00","0.30",1,"NEW"
184,184,"BENIGN",502,502,1,0,"2.01","2.01","4.00","0.00","0.29",1,"NEW"
185,186,"BENIGN",509,509,1,0,"1.40","1.40","4.00","0.00","0.29",1,"NEW"
186,185,"BENIGN",502,502,1,0,"2.04","2.04","4.00","0.00","0.29",1,"NEW"
187,187,"BENIGN",65046,65046,1,0,"4.14","4.14","3.00","0.00","0.10",53,"NEW"
188,188,"BENIGN",64190,64190,1,0,"5.53","5.53","3.00","0.00","0.10",1,"NEW"
189,189,"BENIGN",65046,65046,1,0,"4.12","4.12","3.00","0.00","0.10",53,"NEW"
190,191,"BENIGN",64190,64190,1,0,"5.54","5.54","3.00","0.00","0.10",1,"NEW"
191,190,"BENIGN",64190,64190,1,0,"5.54","5.54","3.00","0.00","0.10",1,"NEW"
192,192,"BENIGN",65046,65046,1,0,"4.12","4.12","3.00","0.00","0.10",53,"NEW"
193,194,"BENIGN",502,502,1,0,"2.04","2.04","4.00","0.00","0.29",1,"NEW"
194,195,"BENIGN",64190,64190,0,1,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
195,193,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
196,196,"BENIGN",65046,65046,1,1,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
197,198,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
198,197,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
199,199,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
200,200,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
201,201,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
202,202,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
203,203,"BENIGN",509,509,1,0,"1.41","1.41","4.00","0.00","0.29",1,"NEW"
204,204,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
205,205,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
206,206,"BENIGN",509,509,1,0,"1.41","1.41","4.00","0.00","0.29",1,"NEW"
207,207,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
208,208,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
209,210,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
210,209,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
211,211,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
212,212,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
213,213,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
214,215,"BENIGN",64190,64190,0,1,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
215,214,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
216,216,"BENIGN",65046,65046,1,1,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
217,217,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
218,218,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
219,219,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
220,220,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
221,221,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
222,223,"BENIGN",509,509,1,0,"1.41","1.41","4.00","0.00","0.29",1,"NEW"
223,222,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
224,224,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
225,225,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
226,226,"BENIGN",509,509,1,0,"1.41","1.41","4.00","0.00","0.29",1,"NEW"
227,227,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
228,228,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
229,229,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
230,230,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
231,231,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
232,234,"BENIGN",64190,64190,0,1,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
233,233,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
234,232,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
235,235,"BENIGN",65046,65046,1,1,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
236,239,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
237,238,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
238,236,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
239,237,"BENIGN",64190,64190,1,0,"5.51","5.51","3.00","0.00","0.10",1,"NEW"
240,240,"BENIGN",65046,65046,1,0,"4.13","4.13","3.00","0.00","0.10",53,"NEW"
241,243,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
242,241,"BENIGN",502,502,1,0,"2.03","2.03","4.00","0.00","0.29",1,"NEW"
243,242,"BENIGN",509,509,1,0,"1.41","1.41","4.00","0.00","0.29",1,"NEW"
244,244,"BENIGN",509,509,1,0,"1.41","1.41","4.00","0.00","0.29",1,"NEW"
245,246,"BENIGN",64190,64190,1,0,"5.35","5.35","3.00","0.00","0.11",1,"NEW"
246,247,"BENIGN",65046,65046,1,0,"4.00","4.00","3.00","0.00","0.11",54,"NEW"
247,245,"BENIGN",65046,65046,1,0,"4.00","4.00","3.00","0.00","0.11",54,"NEW"
248,248,"BENIGN",64190,64190,1,0,"5.35","5.35","3.00","0.00","0.11",1,"NEW"
249,249,"BENIGN",64190,64190,1,0,"5.35","5.35","3.00","0.00","0.11",1,"NEW"
250,250,"BENIGN",65046,65046,1,0,"4.01","4.01","3.00","0.00","0.11",54,"NEW"
251,251,"BENIGN",64190,64190,1,0,"5.35","5.35","3.00","0.00","0.11",1,"NEW"
252,252,"BENIGN",64190,64190,0,1,"5.35","5.35","3.00","0.00","0.11",1,"NEW"
253,253,"BENIGN",65046,65046,1,1,"4.04","4.04","3.00","0.00","0.11",54,"NEW"
254,254,"BENIGN",64190,64190,1,0,"5.36","5.36","3.00","0.00","0.11",1,"NEW"
255,255,"BENIGN",64190,64190,1,0,"5.36","5.36","3.00","0.00","0.11",1,"NEW"
256,256,"BENIGN",65046,65046,1,0,"4.04","4.04","3.00","0.00","0.11",54,"NEW"
257,257,"BENIGN",64190,64190,1,0,"5.40","5.40","3.00","0.00","0.11",1,"NEW"
258,258,"BENIGN",65046,65046,1,0,"4.05","4.05","3.00","0.00","0.11",54,"NEW"
259,259,"BENIGN",502,502,1,0,"1.98","1.98","4.00","0.00","0.30",1,"NEW"
260,260,"BENIGN",509,509,1,0,"1.37","1.37","4.00","0.00","0.30",1,"NEW"
